type,rating,listed_in,release_year,duration_mins,cluster
0,9,310,2017,95.0,2
0,9,217,2013,99.0,2
0,7,211,2016,77.0,2
0,11,230,2015,91.0,2
0,17,309,2015,115.0,2
1,12,104,2017,1.0,0
0,7,200,2016,68.0,2
1,9,402,2017,1.0,1
0,13,125,2015,72.0,0
0,13,125,2014,73.0,0
0,9,200,2013,104.0,2
0,9,25,2001,90.0,0
0,11,274,2015,99.0,2
0,7,309,2009,109.0,2
1,11,99,2013,1.0,0
0,11,39,2012,108.0,0
0,8,337,2011,99.0,2
0,9,217,2014,99.0,2
1,9,495,1999,1.0,1
0,12,350,2017,88.0,2
0,6,233,2006,92.0,2
0,12,281,2016,73.0,2
0,11,345,2017,85.0,2
0,12,274,2016,91.0,2
0,9,25,1982,171.0,0
0,5,318,2016,80.0,2
0,9,5,2011,102.0,0
0,11,470,2017,76.0,1
0,11,274,2016,92.0,2
0,7,24,1993,82.0,0
0,10,274,2016,42.0,2
0,6,7,2004,131.0,0
0,9,326,2016,165.0,2
0,8,185,2016,91.0,2
0,8,318,2015,101.0,2
1,12,300,2018,1.0,2
1,10,300,2016,1.0,2
0,10,274,2016,53.0,2
1,12,102,2009,1.0,0
1,12,102,2009,1.0,0
1,12,102,2016,1.0,0
1,12,102,2015,3.0,0
0,11,173,1945,59.0,0
1,12,291,2016,3.0,2
0,8,326,2016,108.0,2
0,12,310,2018,89.0,2
0,6,125,2004,91.0,0
0,5,274,2016,84.0,2
0,7,60,2007,96.0,0
0,9,39,2017,124.0,0
0,11,318,2018,87.0,2
0,8,325,2013,113.0,2
0,8,325,2014,118.0,2
1,11,104,2016,2.0,0
0,7,337,2008,97.0,2
1,14,86,1981,1.0,0
1,10,433,1997,1.0,1
0,12,217,2005,161.0,2
0,11,200,2018,116.0,2
0,6,230,2007,104.0,2
1,8,416,2016,1.0,1
0,14,121,2020,89.0,0
0,12,121,2019,92.0,0
0,12,125,2019,90.0,0
1,5,116,2004,1.0,0
0,9,274,2017,50.0,2
0,10,135,2017,53.0,0
0,10,274,2018,113.0,2
0,12,274,2017,53.0,2
0,12,274,2017,54.0,2
0,12,274,2017,53.0,2
0,10,274,2017,54.0,2
0,9,274,2018,113.0,2
0,10,274,2017,53.0,2
0,12,274,2017,53.0,2
0,12,274,2018,53.0,2
0,9,274,2017,54.0,2
0,12,274,2017,54.0,2
0,12,274,2017,52.0,2
0,12,274,2017,54.0,2
0,12,274,2017,54.0,2
0,10,274,2018,53.0,2
0,12,274,2017,53.0,2
0,12,274,2018,53.0,2
0,12,274,2018,113.0,2
0,10,442,2012,53.0,1
0,7,344,2017,86.0,2
0,7,309,1995,102.0,2
0,11,288,2016,114.0,2
0,8,309,2009,99.0,2
1,11,244,2016,1.0,2
1,11,295,2018,1.0,2
0,12,281,2012,55.0,2
0,11,283,2015,91.0,2
1,11,76,2011,1.0,0
1,11,488,2015,7.0,1
1,9,96,2016,1.0,0
0,5,319,2013,117.0,2
0,11,319,2013,124.0,2
1,11,394,2016,1.0,1
0,8,283,2016,122.0,2
0,8,199,2014,84.0,2
0,3,281,2009,84.0,2
0,8,60,2018,120.0,0
0,12,15,1960,127.0,0
0,7,20,2007,122.0,0
0,7,20,2004,125.0,0
1,9,244,2017,1.0,2
0,11,217,2015,107.0,2
0,8,0,2016,91.0,0
0,11,209,2011,103.0,2
0,11,209,2012,103.0,2
0,11,209,2015,106.0,2
1,15,432,2014,2.0,1
0,9,274,2017,102.0,2
1,12,291,2013,1.0,2
1,13,422,2018,1.0,1
0,11,220,2012,97.0,2
0,9,52,1983,89.0,0
0,9,277,2017,92.0,2
0,9,326,2016,107.0,2
0,9,288,2018,86.0,2
0,12,288,2018,70.0,2
0,11,288,2018,66.0,2
0,12,288,2018,72.0,2
0,11,326,2019,111.0,2
0,7,18,1968,166.0,0
0,12,329,2016,135.0,2
0,6,288,2013,92.0,2
0,10,283,2017,87.0,2
0,11,309,2018,92.0,2
0,11,274,2017,89.0,2
0,11,328,2016,93.0,2
1,12,300,2018,1.0,2
0,8,273,2013,90.0,2
0,11,281,2015,76.0,2
0,6,125,2006,86.0,0
0,5,39,2016,111.0,0
1,9,114,2016,1.0,0
0,11,52,2016,124.0,0
0,11,274,2018,93.0,2
1,12,111,2012,1.0,0
1,12,379,2012,1.0,1
0,11,52,2018,139.0,0
0,11,199,2016,91.0,2
0,11,52,1984,86.0,0
1,12,291,2018,3.0,2
0,9,200,2017,122.0,2
0,11,319,2017,96.0,2
0,12,326,2014,88.0,2
0,11,281,2019,93.0,2
0,7,359,2018,90.0,2
0,12,200,2017,103.0,2
0,11,0,2018,102.0,0
0,11,350,2006,105.0,2
0,9,212,2015,117.0,2
1,13,433,2016,1.0,1
0,7,337,2007,126.0,2
0,9,326,2017,89.0,2
0,5,281,2007,82.0,2
1,9,259,2016,1.0,2
0,11,52,2007,82.0,0
0,8,36,2002,98.0,0
0,8,309,2016,96.0,2
0,12,326,1988,108.0,2
1,13,422,2011,1.0,1
0,9,284,2015,91.0,2
0,11,329,2015,163.0,2
0,8,513,2002,112.0,1
0,12,200,2000,137.0,2
0,11,322,2018,89.0,2
0,8,359,2007,86.0,2
1,9,291,2016,2.0,2
0,9,329,1997,187.0,2
0,12,319,2017,109.0,2
0,8,170,1990,77.0,0
1,9,487,2015,7.0,1
1,9,391,2003,1.0,1
0,8,0,1992,84.0,0
0,12,331,2011,140.0,2
0,9,274,2017,68.0,2
0,8,0,1992,117.0,0
0,11,220,2014,105.0,2
0,6,20,2009,91.0,0
0,9,326,2016,104.0,2
1,9,446,2010,1.0,1
0,9,217,2009,114.0,2
0,11,209,2013,112.0,2
1,12,155,1990,5.0,0
0,12,442,1988,48.0,1
0,11,326,2016,95.0,2
0,6,132,2006,89.0,0
1,11,499,2016,3.0,1
0,11,333,2016,108.0,2
0,11,274,2017,72.0,2
0,8,513,2007,109.0,1
1,9,256,2016,5.0,2
0,8,332,2016,105.0,2
0,11,274,2016,92.0,2
0,6,125,2018,95.0,0
0,11,332,2018,108.0,2
0,6,39,2015,85.0,0
0,7,177,1993,126.0,0
0,9,369,2015,118.0,2
0,11,350,2009,125.0,2
0,9,220,2012,112.0,2
0,9,319,2017,96.0,2
0,12,135,2018,81.0,0
0,11,456,2018,81.0,1
0,12,319,2017,92.0,2
1,9,512,1946,1.0,1
0,11,328,2002,127.0,2
0,11,326,1998,81.0,2
0,11,319,2018,133.0,2
1,10,102,2016,1.0,0
1,12,100,2006,1.0,0
0,9,60,2010,81.0,0
0,11,326,2016,108.0,2
0,8,17,1986,120.0,0
0,9,309,1980,149.0,2
0,11,281,2018,92.0,2
0,6,278,2018,96.0,2
0,6,9,1980,114.0,0
1,9,487,2018,8.0,1
0,11,322,2016,77.0,2
0,11,320,2018,90.0,2
1,9,244,2010,1.0,2
1,14,423,2016,1.0,1
1,14,422,2015,1.0,1
1,14,422,2016,1.0,1
1,14,422,2004,1.0,1
1,14,422,1998,1.0,1
1,14,422,2008,1.0,1
1,14,422,2000,1.0,1
1,14,422,1999,1.0,1
1,14,422,2006,1.0,1
1,14,422,2003,1.0,1
1,14,422,2007,1.0,1
1,14,422,2009,1.0,1
1,14,422,2005,1.0,1
1,14,422,2011,1.0,1
0,14,442,2011,24.0,1
0,14,121,2011,46.0,0
0,14,442,2011,24.0,1
1,14,422,2014,1.0,1
0,14,442,2014,55.0,1
1,14,422,2012,1.0,1
0,14,149,2012,24.0,0
0,14,442,2012,23.0,1
1,14,422,2001,1.0,1
1,14,422,1997,1.0,1
1,14,422,2002,1.0,1
1,14,422,1996,1.0,1
1,14,422,2013,1.0,1
0,14,121,2013,24.0,0
0,14,121,2013,24.0,0
0,11,319,2013,106.0,2
0,9,173,1942,52.0,0
0,9,369,2013,127.0,2
0,5,274,2015,86.0,2
0,8,344,1996,131.0,2
0,9,220,1984,93.0,2
1,13,433,2017,1.0,1
0,11,320,2017,97.0,2
0,11,230,2018,84.0,2
1,12,234,2011,1.0,2
0,11,274,2019,83.0,2
1,11,399,2016,2.0,1
0,9,39,2000,165.0,0
0,8,171,1994,154.0,0
0,9,326,2014,158.0,2
0,8,0,2012,89.0,0
0,9,200,2011,149.0,2
1,9,394,2014,3.0,1
0,11,289,2019,96.0,2
1,11,391,2015,1.0,1
0,7,0,2008,106.0,0
1,11,393,2009,1.0,1
0,7,309,2015,128.0,2
1,11,403,2017,1.0,1
1,9,472,2018,1.0,1
0,6,125,2008,98.0,0
1,9,394,2012,1.0,1
0,6,121,2009,99.0,0
0,8,318,2008,113.0,2
0,11,284,2013,71.0,2
0,12,326,2015,83.0,2
0,8,180,1980,129.0,2
0,9,326,2015,117.0,2
0,5,274,2015,93.0,2
0,9,25,2016,124.0,0
0,9,329,1996,177.0,2
0,12,199,1974,104.0,2
0,6,125,2018,113.0,0
0,9,176,1985,178.0,2
1,9,412,2012,1.0,1
0,12,326,2018,90.0,2
0,9,200,2005,154.0,2
0,11,46,2018,122.0,0
0,11,353,2010,115.0,2
0,9,328,2017,126.0,2
0,5,274,2016,88.0,2
1,9,394,2015,1.0,1
0,9,326,2011,99.0,2
0,12,220,2011,144.0,2
1,11,394,2015,1.0,1
0,7,174,1955,111.0,0
1,9,391,2004,1.0,1
0,11,309,2018,73.0,2
1,11,264,2016,4.0,2
0,11,345,2016,81.0,2
0,7,30,1984,114.0,0
0,9,326,2017,112.0,2
0,12,281,2017,80.0,2
1,5,478,2015,13.0,1
0,12,274,2016,24.0,2
0,11,39,2015,100.0,0
1,11,100,2017,2.0,0
0,8,288,2012,96.0,2
0,12,25,2015,88.0,0
0,8,36,2015,95.0,0
0,7,337,2010,112.0,2
0,7,341,2017,112.0,2
1,9,260,2014,6.0,2
0,8,47,2010,97.0,0
0,11,288,2017,97.0,2
0,11,274,2016,94.0,2
0,8,25,1980,97.0,0
0,5,326,2016,118.0,2
1,11,244,2017,1.0,2
0,8,38,2014,95.0,0
1,12,110,2017,1.0,0
0,8,337,2008,120.0,2
0,5,319,2012,84.0,2
1,11,387,2016,4.0,1
0,8,344,2008,101.0,2
0,9,326,2015,103.0,2
1,11,98,2017,5.0,0
0,11,350,2013,83.0,2
1,9,393,2010,1.0,1
0,11,319,2011,107.0,2
0,9,319,2010,136.0,2
0,9,326,2015,96.0,2
0,9,281,2016,45.0,2
0,9,50,2018,92.0,0
1,11,75,1985,1.0,0
0,6,17,1976,120.0,0
0,6,343,1979,119.0,2
0,6,343,1982,100.0,2
0,6,343,1985,92.0,2
0,7,343,1990,104.0,2
0,8,60,2017,93.0,0
0,11,326,2014,98.0,2
0,11,274,2018,80.0,2
0,11,274,2015,79.0,2
0,9,26,2014,122.0,0
0,8,318,2015,118.0,2
0,11,211,2017,89.0,2
0,14,147,2012,26.0,0
1,9,396,2016,3.0,1
0,12,283,2016,62.0,2
0,8,181,1968,137.0,2
0,8,309,1998,121.0,2
1,12,488,2016,8.0,1
1,12,391,2004,1.0,1
0,11,319,2017,103.0,2
0,11,49,2016,92.0,0
0,8,25,1995,89.0,0
0,7,230,2005,97.0,2
0,9,53,2004,134.0,0
0,6,230,1999,116.0,2
0,9,337,2018,110.0,2
0,9,513,2018,88.0,1
1,9,80,1998,3.0,0
0,6,134,2015,93.0,0
1,5,305,2013,1.0,2
0,5,470,2013,72.0,1
0,9,326,2016,141.0,2
0,11,281,2016,82.0,2
0,7,0,2003,117.0,0
0,9,319,1982,118.0,2
0,11,281,2013,91.0,2
0,11,329,2014,105.0,2
0,9,232,2016,94.0,2
0,9,329,1983,137.0,2
1,12,394,2014,1.0,1
0,11,281,2016,61.0,2
0,8,215,2012,86.0,2
0,11,326,2016,118.0,2
0,9,329,2016,173.0,2
0,12,328,2007,152.0,2
0,9,326,2014,99.0,2
0,11,326,2017,110.0,2
0,12,326,2017,116.0,2
0,9,217,2013,107.0,2
0,7,37,2018,109.0,0
0,13,121,2018,65.0,0
0,9,173,1945,32.0,0
0,9,200,2008,122.0,2
0,9,176,1964,228.0,2
0,12,125,2014,86.0,0
0,10,121,2010,72.0,0
0,7,326,2010,102.0,2
0,9,219,2015,140.0,2
0,12,25,2016,145.0,0
0,9,326,2005,126.0,2
0,9,326,2017,133.0,2
0,9,312,2008,141.0,2
0,11,288,2018,78.0,2
1,12,292,2014,1.0,2
0,9,328,2012,150.0,2
0,9,187,1982,153.0,2
0,11,333,2017,83.0,2
0,11,49,2017,95.0,0
0,11,220,2018,93.0,2
1,10,446,2015,1.0,1
0,7,197,2013,126.0,2
0,8,309,2019,95.0,2
0,8,199,2014,99.0,2
0,6,121,2017,93.0,0
1,9,262,2018,7.0,2
0,12,165,1955,93.0,0
0,8,207,2000,88.0,2
0,7,207,2013,88.0,2
0,8,174,1993,195.0,2
0,8,197,1988,120.0,2
0,12,121,1998,77.0,0
0,7,21,2010,112.0,0
0,8,345,1997,121.0,2
0,8,345,2000,117.0,2
0,11,0,2012,90.0,0
0,6,124,1993,110.0,0
0,7,283,2012,86.0,2
0,7,60,2011,95.0,0
0,12,328,2007,101.0,2
1,9,379,2014,1.0,1
0,7,344,2015,111.0,2
0,12,281,2013,54.0,2
0,12,281,2013,54.0,2
0,12,281,2013,54.0,2
0,12,281,2014,55.0,2
0,12,281,2013,54.0,2
0,9,274,2013,55.0,2
0,12,274,2014,55.0,2
0,12,274,2013,55.0,2
0,12,281,2014,55.0,2
0,12,281,2014,55.0,2
0,9,217,2012,102.0,2
0,7,284,2010,106.0,2
1,11,487,2016,1.0,1
0,11,319,2017,69.0,2
1,9,409,2015,1.0,1
0,8,0,2011,85.0,0
0,8,203,2010,146.0,2
0,8,203,2008,145.0,2
0,16,329,2016,103.0,2
0,8,200,1999,111.0,2
0,11,309,2019,125.0,2
1,11,235,2016,1.0,2
0,9,217,2011,115.0,2
1,9,498,1986,1.0,1
0,11,332,2002,168.0,2
0,9,319,2012,109.0,2
0,12,219,2002,148.0,2
0,9,326,2002,92.0,2
0,7,345,2011,91.0,2
0,9,326,2008,135.0,2
0,12,274,2019,71.0,2
0,8,359,2010,112.0,2
1,9,97,2017,4.0,0
0,7,20,2009,128.0,0
0,11,39,1990,168.0,0
0,13,442,2016,45.0,1
0,13,442,2018,75.0,1
0,13,442,2017,71.0,1
0,9,326,2016,122.0,2
0,8,318,2013,97.0,2
0,6,125,2009,89.0,0
0,11,288,2016,98.0,2
0,9,332,2017,115.0,2
0,11,350,2004,96.0,2
0,11,332,2017,119.0,2
1,13,422,2008,1.0,1
0,10,319,2014,105.0,2
0,11,49,2018,88.0,0
0,8,345,2012,94.0,2
0,12,274,2016,77.0,2
1,11,242,2015,2.0,2
1,9,400,2008,1.0,1
1,11,400,2018,3.0,1
0,9,39,2013,143.0,0
0,12,220,2015,127.0,2
0,7,41,2017,92.0,0
0,11,350,2017,87.0,2
0,11,345,2016,83.0,2
0,8,203,2015,95.0,2
0,8,0,2014,96.0,0
1,9,446,2016,3.0,1
1,9,446,2016,1.0,1
0,7,20,2016,107.0,0
0,11,52,2016,100.0,0
0,10,289,2014,49.0,2
0,7,60,2010,94.0,0
0,8,199,2015,101.0,2
0,6,230,2004,89.0,2
0,8,318,1996,135.0,2
0,8,513,1993,107.0,1
1,11,446,2018,1.0,1
0,8,39,2015,84.0,0
0,7,28,1998,110.0,0
0,8,199,2008,95.0,2
0,11,289,2017,66.0,2
0,7,185,2015,83.0,2
0,8,36,2016,86.0,0
0,9,220,2005,137.0,2
0,11,274,2018,87.0,2
0,11,326,2013,142.0,2
0,5,212,1991,94.0,2
0,7,13,2018,135.0,0
0,7,13,2018,135.0,0
0,8,55,2009,104.0,0
0,11,337,2017,97.0,2
0,7,230,2003,128.0,2
0,8,38,2014,109.0,0
0,5,289,2016,73.0,2
1,11,394,2016,1.0,1
0,6,314,2011,106.0,2
0,11,346,2019,94.0,2
0,5,274,2016,85.0,2
1,13,422,2014,1.0,1
0,6,335,1976,98.0,2
1,11,479,2013,4.0,1
0,7,199,2017,96.0,2
0,9,289,2019,75.0,2
0,7,60,2007,139.0,0
0,6,20,2018,117.0,0
0,9,274,2018,95.0,2
1,13,422,2018,2.0,1
0,8,318,2015,129.0,2
0,8,187,2012,94.0,2
0,11,331,2018,112.0,2
0,6,125,2001,88.0,0
0,6,125,2002,100.0,0
0,6,125,2003,83.0,0
0,11,25,2015,93.0,0
0,11,346,2018,103.0,2
0,9,513,2019,88.0,1
0,8,0,2015,86.0,0
0,9,274,2015,88.0,2
0,7,13,2017,152.0,0
1,9,463,2014,1.0,1
0,11,319,2013,106.0,2
1,11,410,2015,1.0,1
0,12,281,2006,52.0,2
0,8,185,2008,98.0,2
0,9,217,2018,89.0,2
0,8,345,2017,86.0,2
0,9,326,2010,106.0,2
0,11,350,2010,100.0,2
0,12,274,2015,91.0,2
1,12,422,2010,1.0,1
1,14,423,2017,1.0,1
0,7,359,2014,113.0,2
0,5,284,2014,100.0,2
1,11,385,2015,1.0,1
0,12,220,2017,132.0,2
0,11,213,2020,96.0,2
0,7,344,2019,96.0,2
0,7,230,2006,113.0,2
1,13,422,2015,1.0,1
0,6,168,1992,95.0,0
0,11,282,2016,85.0,2
0,8,163,1981,106.0,0
0,8,197,1996,117.0,2
1,9,238,2017,1.0,2
0,5,39,2016,123.0,0
1,12,292,2018,1.0,2
0,6,125,2002,78.0,0
0,11,36,2019,95.0,0
0,5,332,2015,135.0,2
0,11,219,2011,130.0,2
0,9,200,2018,115.0,2
0,11,375,2014,114.0,2
0,11,329,2014,107.0,2
1,11,382,2018,1.0,1
0,11,203,2019,93.0,2
0,11,331,2015,94.0,2
0,11,319,2014,85.0,2
1,13,422,2019,1.0,1
0,14,121,2018,63.0,0
0,11,325,2017,104.0,2
0,12,200,2014,127.0,2
1,13,423,2020,3.0,1
0,8,186,2007,113.0,2
0,8,17,1972,91.0,0
0,7,60,2006,154.0,0
1,12,102,2016,1.0,0
0,7,185,1999,82.0,2
0,9,329,2016,98.0,2
1,11,234,2020,1.0,2
0,11,274,2017,103.0,2
0,11,285,2017,86.0,2
0,10,274,2016,92.0,2
0,12,319,1977,123.0,2
1,9,412,2018,1.0,1
0,8,315,2007,116.0,2
0,8,325,2017,93.0,2
0,8,199,2016,97.0,2
0,11,39,2016,108.0,0
0,8,52,1980,101.0,0
1,12,422,2010,1.0,1
0,12,328,1999,177.0,2
0,9,326,2008,95.0,2
0,8,230,2011,97.0,2
1,9,258,2018,2.0,2
1,11,498,1993,1.0,1
0,11,54,2014,111.0,0
0,11,375,2015,81.0,1
0,3,121,1999,89.0,0
0,3,121,2005,72.0,0
0,9,217,2013,112.0,2
0,14,121,2016,48.0,0
0,9,274,2017,81.0,2
0,12,332,2010,137.0,2
0,11,320,2016,89.0,2
0,6,125,2007,87.0,0
0,6,125,1991,88.0,0
0,6,20,1990,94.0,0
0,12,219,2010,125.0,2
0,14,121,2016,67.0,0
0,11,326,2017,108.0,2
0,11,319,2015,102.0,2
1,12,391,2010,1.0,1
0,8,60,2003,109.0,0
0,7,60,2009,115.0,0
0,12,281,2015,98.0,2
0,11,349,2017,84.0,2
0,12,220,2016,133.0,2
0,11,53,2012,121.0,0
1,14,433,2015,1.0,1
1,11,512,2019,1.0,1
1,9,487,2005,8.0,1
1,11,291,2018,1.0,2
0,11,289,2016,100.0,2
0,11,39,2016,117.0,0
0,9,281,2018,78.0,2
0,8,344,2015,87.0,2
1,12,412,2010,2.0,1
0,14,121,2016,88.0,0
1,14,433,2015,2.0,1
0,6,121,2005,93.0,0
0,6,121,2011,107.0,0
0,11,330,2007,99.0,2
0,11,39,2016,140.0,0
0,7,203,1995,113.0,2
0,8,345,2005,89.0,2
1,10,159,1967,8.0,0
0,6,125,2019,97.0,0
0,11,274,2019,97.0,2
0,9,200,2010,108.0,2
1,12,385,2014,2.0,1
0,11,200,2015,80.0,2
0,8,24,2013,90.0,0
0,8,0,2000,117.0,0
0,8,0,2016,95.0,0
0,8,349,2016,86.0,2
1,9,447,2009,1.0,1
0,9,309,2017,100.0,2
0,11,185,2015,87.0,2
0,11,274,2016,101.0,2
0,9,52,1993,83.0,0
0,11,359,2018,89.0,2
0,9,173,1942,18.0,0
1,11,412,2012,1.0,1
1,12,294,2016,1.0,2
1,9,102,2011,1.0,0
1,12,114,2015,1.0,0
0,11,274,2018,72.0,2
0,11,345,2016,95.0,2
0,8,349,2015,95.0,2
0,8,343,2016,98.0,2
1,10,100,2001,1.0,0
0,9,274,2016,59.0,2
1,11,99,2011,1.0,0
0,8,60,2010,118.0,0
0,11,329,2015,98.0,2
0,7,27,2010,111.0,0
0,7,467,2009,116.0,1
0,7,349,2016,97.0,2
0,7,319,2008,95.0,2
0,8,344,2007,122.0,2
0,11,324,2019,95.0,2
0,7,141,2017,93.0,0
0,7,203,2006,107.0,2
0,9,329,2017,119.0,2
0,7,60,2005,119.0,0
0,7,197,2007,97.0,2
0,11,217,2013,96.0,2
0,9,39,1983,103.0,0
0,7,359,2017,96.0,2
0,11,363,2019,106.0,2
0,9,319,2017,109.0,2
1,11,385,2018,1.0,1
0,8,344,2014,112.0,2
0,6,270,1977,96.0,2
0,11,289,2017,60.0,2
0,12,310,2017,113.0,2
0,11,39,2017,126.0,0
0,9,332,2016,109.0,2
0,8,359,2016,93.0,2
1,9,385,2017,1.0,1
0,11,328,2010,101.0,2
0,9,332,2016,111.0,2
0,11,319,2015,107.0,2
0,6,310,2013,100.0,2
0,12,125,2016,92.0,0
0,9,174,1965,103.0,0
1,12,100,2011,1.0,0
0,8,318,2010,105.0,2
0,9,230,2018,103.0,2
0,7,199,2016,101.0,2
0,11,330,2013,123.0,2
0,9,223,2011,114.0,2
0,8,359,1996,101.0,2
1,9,382,2016,2.0,1
0,6,125,2013,99.0,0
0,8,33,1994,102.0,0
0,12,190,1970,66.0,2
0,8,182,1992,112.0,2
1,12,300,2016,1.0,2
0,8,185,2015,101.0,2
0,9,326,2009,99.0,2
0,11,329,2011,105.0,2
0,6,121,1982,93.0,0
0,11,326,2018,121.0,2
0,11,50,2016,75.0,0
0,11,309,2015,95.0,2
0,11,289,2017,100.0,2
1,14,433,2015,2.0,1
0,8,344,2006,151.0,2
0,9,326,2017,78.0,2
0,9,359,2017,85.0,2
0,12,280,2017,69.0,2
0,8,359,2012,84.0,2
1,9,75,2013,1.0,0
0,9,274,2018,88.0,2
0,11,358,2015,86.0,2
0,12,326,2009,121.0,2
0,11,513,2016,99.0,1
1,11,409,2011,1.0,1
0,8,309,2016,110.0,2
0,7,20,2005,104.0,0
0,8,20,2007,95.0,0
0,11,326,2015,96.0,2
1,12,291,2016,1.0,2
0,8,318,2015,106.0,2
0,11,362,2017,112.0,2
0,11,172,1981,85.0,0
0,8,337,2016,107.0,2
0,8,346,2016,76.0,2
1,11,98,2012,1.0,0
0,11,281,2015,95.0,2
0,11,213,2018,88.0,2
0,8,343,2010,116.0,2
0,9,353,2009,121.0,2
0,8,345,2009,82.0,2
0,9,318,2014,87.0,2
0,11,217,2019,46.0,2
0,6,185,1996,103.0,2
1,11,98,2016,1.0,0
0,8,32,1978,97.0,0
0,6,125,1994,91.0,0
0,6,132,2000,91.0,0
0,11,39,1975,101.0,0
0,7,60,2008,104.0,0
0,11,274,2017,92.0,2
0,8,52,2017,113.0,0
0,11,345,2014,89.0,2
1,9,498,2017,5.0,1
0,7,309,2016,115.0,2
0,12,289,2016,84.0,2
0,8,344,2013,106.0,2
1,13,110,2015,2.0,0
1,12,294,2007,1.0,2
0,9,200,2003,124.0,2
0,11,289,2018,83.0,2
0,11,325,2019,107.0,2
0,8,344,2011,158.0,2
1,10,292,2016,1.0,2
0,11,347,2018,95.0,2
0,7,203,2017,97.0,2
0,11,325,2016,97.0,2
0,8,185,2009,89.0,2
0,9,310,2014,161.0,2
0,9,310,2015,205.0,2
0,9,310,2015,123.0,2
0,9,310,2014,190.0,2
0,11,39,2018,136.0,0
1,12,114,2018,4.0,0
0,9,16,1979,161.0,0
0,8,36,2005,133.0,0
1,5,97,2013,1.0,0
0,7,20,2011,119.0,0
1,11,487,2013,1.0,1
0,8,345,2017,94.0,2
0,7,359,2008,85.0,2
0,9,139,2017,108.0,0
0,11,274,2018,71.0,2
0,7,309,2011,147.0,2
0,11,345,2017,88.0,2
0,11,326,2015,99.0,2
0,11,318,2017,96.0,2
0,8,0,2016,97.0,0
0,9,205,2005,92.0,2
1,12,378,2015,1.0,1
0,9,274,2016,79.0,2
1,12,385,2015,3.0,1
0,12,283,2013,53.0,2
0,8,60,2017,94.0,0
0,6,197,2014,123.0,2
1,12,102,2015,1.0,0
0,7,0,2018,103.0,0
0,7,289,2016,111.0,2
0,7,60,2009,123.0,0
1,11,117,2010,3.0,0
0,11,373,2014,100.0,2
0,10,121,2018,75.0,0
0,6,125,2018,118.0,0
0,6,138,1995,96.0,0
0,8,197,2009,108.0,2
0,11,332,2016,99.0,2
0,11,326,2018,103.0,2
0,7,230,2009,99.0,2
1,11,96,2018,2.0,0
0,11,349,2015,100.0,2
1,11,234,2008,1.0,2
0,7,326,2011,105.0,2
0,9,281,2015,52.0,2
1,12,295,2010,1.0,2
0,7,203,2007,106.0,2
1,14,422,2010,1.0,1
0,12,326,2013,90.0,2
0,7,344,2017,95.0,2
1,12,446,2019,1.0,1
0,8,326,2010,118.0,2
1,11,462,2009,6.0,1
1,11,383,2017,1.0,1
0,6,338,2006,98.0,2
0,6,145,2017,86.0,0
0,11,281,2016,84.0,2
0,8,174,1992,93.0,0
0,7,349,2010,88.0,2
0,8,309,2016,131.0,2
0,11,217,2018,44.0,2
0,12,274,2014,96.0,2
0,9,274,2018,70.0,2
0,6,343,2019,88.0,2
0,11,274,2017,87.0,2
0,9,200,2016,118.0,2
1,9,244,2013,1.0,2
0,8,211,2017,89.0,2
0,6,138,2018,85.0,0
0,6,121,2015,107.0,0
0,8,332,2006,138.0,2
1,9,265,2015,1.0,2
0,8,220,2015,119.0,2
0,8,350,2017,93.0,2
0,12,277,2019,87.0,2
0,8,169,1974,121.0,0
0,6,204,2008,95.0,2
0,7,281,2014,103.0,2
0,7,60,2003,201.0,0
0,7,60,2002,179.0,0
0,7,233,2008,87.0,2
0,9,281,2016,98.0,2
0,9,326,1982,82.0,2
0,9,221,1993,85.0,2
0,12,274,2017,90.0,2
1,12,102,2012,1.0,0
0,9,288,2009,68.0,2
0,7,58,1998,138.0,0
0,8,60,1999,136.0,0
0,8,60,2003,138.0,0
0,8,60,2003,129.0,0
0,9,274,2018,116.0,2
0,11,326,2017,130.0,2
0,12,173,1944,40.0,0
0,8,185,2009,94.0,2
1,9,500,2015,1.0,1
1,12,291,2016,5.0,2
1,10,433,2012,2.0,1
1,11,398,2017,3.0,1
0,11,319,2016,104.0,2
0,8,346,2016,91.0,2
0,11,309,2015,70.0,2
1,11,291,2018,1.0,2
1,11,410,2017,1.0,1
0,6,125,2011,104.0,0
1,11,96,2015,1.0,0
0,12,328,2017,115.0,2
0,7,185,1991,85.0,2
0,7,186,1988,85.0,2
0,6,180,1984,138.0,2
0,9,173,1944,40.0,0
1,11,472,2021,1.0,1
0,11,215,2018,82.0,2
1,9,291,2017,1.0,2
0,9,281,2016,90.0,2
0,6,121,2018,99.0,0
1,9,487,2012,9.0,1
0,8,199,2014,91.0,2
0,12,217,2008,106.0,2
0,7,20,2010,108.0,0
0,8,20,2001,94.0,0
0,5,320,2016,87.0,2
0,8,0,1997,124.0,0
0,7,344,1993,141.0,2
0,9,284,2018,93.0,2
0,7,197,2012,103.0,2
0,7,336,2004,141.0,2
0,8,39,2013,155.0,0
0,6,125,2006,93.0,0
0,3,121,2014,78.0,0
0,8,309,2017,118.0,2
0,6,125,2012,88.0,0
0,8,318,2012,140.0,2
0,11,332,2015,124.0,2
0,11,217,2012,110.0,2
0,3,121,2004,100.0,0
0,9,274,2017,96.0,2
0,11,200,2004,116.0,2
